-7.190800000000000303e+00,1.214389999999999858e+01,-2.193159999999999954e+01,-7.343700000000000117e+00,-5.601879999999999882e+01,-5.081300000000000594e+00,-1.042900000000000382e+00,-2.383300000000000196e+00,-9.589299999999999713e+00,1.689799999999999969e+00,-1.647399999999999975e+00,-1.894330000000000069e+01,0.000000000000000000e+00
-2.442539999999999978e+01,1.646560000000000201e+01,-1.726999999999999869e+00,7.771869999999999834e+01,-1.470639999999999858e+01,-6.794379999999999598e+01,3.363900000000000112e+00,1.368200000000000083e+00,-8.777499999999999858e+00,5.157399999999999984e+00,-2.376400000000000290e+00,-1.855909999999999727e+01,0.000000000000000000e+00
-1.125050000000000061e+01,2.426120000000000232e+01,-8.391499999999998849e+00,4.026250000000000284e+01,-4.494369999999999976e+01,-5.101259999999999906e+01,2.401299999999999990e+00,1.803999999999999770e-01,-8.448099999999998388e+00,4.082899999999999530e+00,-2.048399999999999999e+00,-1.903639999999999688e+01,0.000000000000000000e+00
-2.591390000000000171e+01,3.451309999999999434e+01,1.833000000000000540e+01,3.046870000000000189e+01,-3.445619999999999550e+01,-4.041259999999999764e+01,2.478200000000000180e+00,4.633999999999999231e-01,-8.785799999999998278e+00,2.577399999999999913e+00,-2.834100000000000286e+00,-1.913919999999999888e+01,0.000000000000000000e+00
-1.200250000000000128e+01,2.890740000000000265e+01,5.463899999999999757e+00,3.496860000000000213e+01,-3.368120000000000402e+01,-5.543750000000000000e+01,2.243400000000000283e+00,-9.942000000000001947e-01,-8.597699999999999676e+00,4.782600000000000406e+00,-1.816799999999999971e+00,-1.909570000000000078e+01,0.000000000000000000e+00
-1.391200000000000081e+01,-1.068402000000000100e+02,1.228352000000000146e+02,3.925000000000000000e+01,3.231230000000000047e+01,-2.811859999999999715e+01,-7.616299999999999848e+00,3.357299999999999951e+00,-8.042999999999999261e+00,-1.061029999999999873e+01,7.613000000000000878e-01,-1.221989999999999910e+01,0.000000000000000000e+00
-1.535560000000000080e+01,-1.117353000000000094e+02,1.306266999999999996e+02,-3.173750000000000071e+01,6.643599999999999284e+00,8.762510000000000332e+01,-5.332400000000000695e+00,3.390299999999999869e+00,-1.099429999999999907e+01,-9.535000000000000142e+00,3.599999999999999728e-02,-1.322049999999999770e+01,0.000000000000000000e+00
-1.018159999999999954e+01,-1.552991999999999848e+02,1.340838999999999714e+02,-3.789360000000000639e+01,2.668699999999999850e+00,7.831199999999999939e+00,-6.082800000000000651e+00,3.327700000000000102e+00,-9.249099999999998545e+00,-1.091949999999999932e+01,1.443899999999999961e+00,-1.230169999999999852e+01,0.000000000000000000e+00
-1.251549999999999940e+01,-9.253759999999999764e+01,1.406238999999999919e+02,2.393759999999999977e+01,2.709370000000000189e+01,3.493900000000000894e+00,-5.210500000000000576e+00,3.584799999999999986e+00,-9.987700000000000244e+00,-8.873499999999998167e+00,1.092099999999999849e+00,-1.426749999999999829e+01,0.000000000000000000e+00
-2.485529999999999617e+01,-1.223511000000000024e+02,1.333002000000000180e+02,1.148770000000000024e+01,4.172490000000000521e+01,1.558749999999999680e+01,-4.673399999999999999e+00,4.257800000000000473e+00,-9.422699999999998965e+00,-1.106789999999999985e+01,1.965899999999999981e+00,-1.245209999999999795e+01,0.000000000000000000e+00
-5.272859999999999303e+01,7.852049999999999841e+01,-5.928600000000001558e+01,3.827480000000000615e+01,-2.161250000000000071e+01,-7.113129999999999598e+01,4.429999999999999716e+00,-3.369200000000000195e+00,-3.772800000000000153e+00,7.575599999999999667e+00,2.033000000000000362e-01,-1.101590000000000025e+01,0.000000000000000000e+00
-6.773629999999999995e+01,6.006619999999999493e+01,-4.577340000000000231e+01,-2.437500000000000444e+00,-4.028119999999999834e+01,-4.800009999999999621e+01,5.840000000000002134e-02,-5.046399999999999331e+00,-4.084099999999999397e+00,4.981500000000001371e+00,-7.385999999999999233e-01,-1.100019999999999776e+01,0.000000000000000000e+00
-3.468870000000000431e+01,7.730780000000000030e+01,-2.015950000000000131e+01,2.418700000000000294e+00,-3.747520000000000095e+01,-4.590630000000000166e+01,1.363900000000000112e+00,-5.011400000000000077e+00,-4.301299999999999457e+00,6.434699999999999420e+00,-1.357399999999999718e+00,-1.150440000000000040e+01,0.000000000000000000e+00
-1.652499999999999858e+01,5.534930000000000661e+01,-3.488190000000000168e+01,6.400000000000001243e+00,-3.560009999999999764e+01,-3.908749999999999858e+01,5.604000000000000092e-01,-4.176999999999999602e+00,-3.294299999999999784e+00,3.894300000000000317e+00,-2.352400000000000269e+00,-1.268340000000000067e+01,0.000000000000000000e+00
-1.836159999999999926e+01,4.574550000000000693e+01,-9.882700000000001594e+00,1.666250000000000142e+01,-1.063099999999999845e+01,-4.838129999999999598e+01,3.629999999999999338e-01,-3.591600000000000570e+00,-5.587799999999999656e+00,3.781900000000000261e+00,-2.469199999999999839e+00,-1.382750000000000057e+01,0.000000000000000000e+00
3.323899999999999721e+01,-3.768480000000000274e+01,-3.353670000000000329e+01,-4.133740000000000236e+01,7.250000000000014211e-01,1.452936000000000263e+02,-1.087800000000000011e+01,-3.600800000000000445e+00,-6.556000000000000050e+00,3.502599999999999714e+00,-1.825600000000000112e+00,-9.087900000000001199e+00,0.000000000000000000e+00
6.275710000000000122e+01,-3.972679999999999723e+01,2.590999999999999748e+00,-2.781240000000000379e+01,5.492499999999999716e+01,-1.870000000000040380e-02,-8.307399999999999451e+00,-6.650799999999999379e+00,-6.698199999999999932e+00,3.393899999999999917e+00,-2.715800000000000214e+00,-9.883999999999998565e+00,0.000000000000000000e+00
6.497869999999998925e+01,-4.544910000000000139e+01,1.481900000000000261e+01,-1.936270000000000024e+01,8.799799999999999400e+00,1.316870000000000118e+01,-1.053089999999999904e+01,-5.652700000000000280e+00,-5.590499999999999581e+00,5.290600000000000414e+00,-2.949299999999999589e+00,-1.016809999999999903e+01,0.000000000000000000e+00
5.276610000000000866e+01,-5.473090000000000543e+01,-1.090580000000000283e+01,-3.375000000000000000e+00,1.318120000000000047e+01,1.275100000000000566e+00,-8.382499999999998508e+00,-4.862700000000001133e+00,-3.357800000000000118e+00,1.506699999999999928e+00,-3.551099999999999479e+00,-1.048829999999999885e+01,0.000000000000000000e+00
7.318640000000000612e+01,-4.203799999999999670e+01,7.237800000000000011e+00,-3.756299999999999528e+00,2.325100000000000389e+00,1.318599999999999994e+00,-6.769000000000000128e+00,-4.684399999999999231e+00,-4.193600000000000882e+00,1.730999999999999872e+00,-3.323699999999999655e+00,-1.055399999999999849e+01,0.000000000000000000e+00
1.443599999999999994e+00,6.922200000000000841e+01,-6.014999999999999236e-01,1.636890000000000001e+01,-1.073140000000000072e+01,-4.121249999999999858e+01,2.388399999999999856e+00,-5.792900000000000382e+00,-5.185999999999999943e+00,7.419900000000000162e+00,-5.523699999999999832e+00,-1.563719999999999821e+01,0.000000000000000000e+00
5.146099999999999675e+00,7.612290000000000134e+01,-1.034200000000000053e+01,4.032489999999999952e+01,-8.810009999999999764e+01,-7.913759999999999195e+01,1.857499999999999929e+00,-4.210099999999999731e+00,-3.353000000000000203e+00,6.727899999999999991e+00,-4.545899999999999608e+00,-1.433259999999999934e+01,0.000000000000000000e+00
-5.607199999999999740e+00,7.518359999999999843e+01,-1.016499999999999959e+00,-6.061000000000001942e-01,-4.212500000000000355e+00,-1.080000000000000071e+01,2.272199999999999775e+00,-6.779200000000000337e+00,-5.845100000000000406e+00,6.075899999999999856e+00,-3.569600000000000328e+00,-1.502530000000000143e+01,0.000000000000000000e+00
1.137050000000000161e+01,7.847360000000000468e+01,-1.716700000000000115e+00,3.200619999999999976e+01,-5.460600000000000875e+01,-6.015610000000000213e+01,2.528099999999999792e+00,-4.642199999999999882e+00,-4.280300000000000438e+00,6.034099999999999575e+00,-5.988299999999999734e+00,-1.483920000000000172e+01,0.000000000000000000e+00
4.987800000000000011e+00,6.844249999999999545e+01,-6.430899999999999395e+00,3.481250000000000000e+01,-7.441850000000000875e+01,-7.945600000000000307e+01,2.480099999999999749e+00,-3.955100000000000282e+00,-4.206100000000000172e+00,6.609900000000000553e+00,-6.461100000000000065e+00,-1.489530000000000065e+01,0.000000000000000000e+00
