8.270999999999997243e+00,-2.085409999999999897e+01,1.522600000000000264e+01,-1.112400000000000055e+00,1.318799999999999972e+00,6.250000000000000000e-02,0.000000000000000000e+00,9.801099999999999923e+00,-6.618000000000001659e-01,-7.081000000000001293e+00,2.594440000000000168e+01,-1.093740000000000023e+01,0.000000000000000000e+00
5.150900000000000034e+00,-2.282260000000000133e+01,1.932840000000000558e+01,-1.206199999999999939e+00,-6.879999999999990290e-02,-5.620000000000000689e-02,0.000000000000000000e+00,9.770400000000000418e+00,-4.246999999999999664e-01,-6.534999999999998366e+00,2.654819999999999780e+01,-9.868700000000000472e+00,0.000000000000000000e+00
6.298499999999999766e+00,-2.339110000000000156e+01,1.474979999999999869e+01,-2.250000000000000444e+00,8.749000000000000110e-01,-3.937999999999999834e-01,1.866000000000000159e-01,9.853099999999999525e+00,-6.986999999999999877e-01,-7.256500000000000838e+00,2.532610000000000028e+01,-1.211790000000000234e+01,0.000000000000000000e+00
6.251199999999999868e+00,-7.782799999999999940e+00,3.171829999999999927e+01,-3.843699999999999672e+00,-1.356300000000000061e+00,7.248999999999999888e-01,3.223000000000000309e-01,9.883700000000001040e+00,-1.055099999999999927e+00,-6.309800000000000963e+00,2.690789999999999438e+01,-9.859300000000001063e+00,0.000000000000000000e+00
1.562400000000000233e+00,-1.316820000000000235e+01,2.533970000000000056e+01,-2.706299999999999706e+00,-1.125099999999999989e+00,7.499999999999999722e-02,-1.587999999999999967e-01,9.800900000000002166e+00,-5.503000000000000114e-01,-1.024380000000000202e+01,2.663140000000000285e+01,-8.258699999999999264e+00,0.000000000000000000e+00
-1.170709999999999980e+02,-1.322755999999999972e+02,-1.409430000000000049e+01,-4.318699999999999761e+00,-3.368750000000000000e+01,5.450000000000000000e+01,-3.224699999999999900e+00,9.424699999999997857e+00,-1.814999999999999947e+00,-1.188170000000000037e+01,2.539889999999999759e+01,-9.310499999999999332e+00,0.000000000000000000e+00
-7.756550000000000011e+01,-1.624398999999999944e+02,-4.186719999999999686e+01,-1.156099999999999905e+00,3.587600000000000566e+00,8.468799999999999883e+00,-1.737899999999999778e+00,9.489200000000000301e+00,-2.295100000000000140e+00,-9.680399999999998784e+00,2.656840000000000401e+01,-1.152769999999999939e+01,0.000000000000000000e+00
-9.842359999999999332e+01,-1.757194999999999823e+02,-9.782799999999999940e+00,-1.871249999999999858e+01,2.168699999999999850e+00,1.033119999999999905e+01,-1.151399999999999979e+00,9.895699999999999719e+00,-1.287900000000000045e+00,-1.265289999999999893e+01,2.696580000000000155e+01,-6.144899999999998919e+00,0.000000000000000000e+00
-7.296670000000000300e+01,-1.792335999999999956e+02,-1.549590000000000067e+01,-3.862600000000000477e+00,-1.786880000000000024e+01,-1.168700000000000072e+00,-1.515099999999999891e+00,9.619399999999997064e+00,-1.826799999999999757e+00,-1.108719999999999928e+01,2.626839999999999620e+01,-9.788800000000000168e+00,0.000000000000000000e+00
-9.020669999999999789e+01,-1.566944000000000017e+02,-7.509999999999998621e-02,-7.731099999999999639e+00,-5.686870000000000402e+01,5.000629999999999598e+01,-1.933899999999999952e+00,9.500799999999998136e+00,-2.134499999999999620e+00,-1.227169999999999916e+01,2.609830000000000183e+01,-1.100669999999999860e+01,0.000000000000000000e+00
